text,score,timestamp
banyak penipuann,1,2025-10-13 04:58:21
"banyak toko yang amanah sukaa bgtt belanja di sinii kalian harus coba donload inii karna bener bener membantu aplikasi nya ,cuma klo belanja juga agak hati² soalnya juga ada yang nipuuuuuuuuu",5,2025-10-13 04:54:51
paling terpercaya 👍👍👍👍👍 🫰🫰🫰🫰🫰,5,2025-10-13 04:50:55
aplikasi ini membutuhkan banget buat kita pesan pesan,5,2025-10-13 04:48:12
emang bikin kesel yak kagak amanah samasekali pesan paket dari tanggal 10.10.2025 perkiraan 2-3hari ada notif tanggal 12.10.2025 di jam 8.55 paket akan diantar ditungguin sampe jam 12 malam gada WhatsApp gada kabar pas di cek lagi pengiriman ulang maksudnya apa gamau tau ganti rugi intinya minimal ada kabar pengiriman ulang gajadi masalah saya nunggu gada angin gada hujan tiba-tiba dicek malah pengiriman ulang,1,2025-10-13 04:44:52
cara pesan nya mudah aman dan memuaskan 👍🏼 terima kasih,5,2025-10-13 04:34:24
Pengiriman nya lama banget,1,2025-10-13 04:32:35
"Update ga bs masuk,,instal ulang ga bs masuk,,udh masuk keluar sendiri,,mau mu apa sih shopee😡😡😡😡😡😩",5,2025-10-13 04:30:34
cepat,5,2025-10-13 04:20:16
shopee ini sangat membantu saya berbelanja di on line. harga nya terjangkau pengiriman juga cepat. dan barang nya apa aja ada trmksh...,5,2025-10-13 04:19:28
berbelanja produk berkualitas dengan mudah tanpa harus keluar rumah.,5,2025-10-13 04:14:54
belanja jadi mudah dan murah,5,2025-10-13 04:13:32
simple mudah di pahami,5,2025-10-13 04:13:28
puas,5,2025-10-13 04:07:58
Shopee semakin baik dan tidak mengecewakan....,5,2025-10-13 04:02:14
notif ganggu trus pas di bukak auto ke video,1,2025-10-13 04:02:11
shopper sangat bermanfaat untuk mengakses berbagai kebutuhan usaha.,5,2025-10-13 03:56:44
cukup bagus..cuma d tambh lagi kecepatan mngirim...,5,2025-10-13 03:50:46
baik oke,5,2025-10-13 03:38:15
top top,5,2025-10-13 03:34:12
👎👎👎👎👎👎👎👎👎👎👎👎👎👎iklan tidak bermutu,1,2025-10-13 03:31:36
sangat baik dan banyak membantu .sehingga tdk perlu keluar rumah utk berbelanja dan harga terjangkau.pelayanan cepat.,5,2025-10-13 03:28:08
membuat lebih gampang kalau berbelanja harga pun terjangkau..............walaupun aku kadang tidak puas jika berbelanja di shopee ...................tapi is bets shopee yuk buruan download aplikasi shopee,5,2025-10-13 03:20:56
bagus,5,2025-10-13 03:06:57
belanja di shopee harga murah,5,2025-10-13 03:01:15
barang diterima dengan cepat dan original,5,2025-10-13 02:59:17
menyenangkan,5,2025-10-13 02:51:24
shopee (pembeli) saya tiba tiba di batasi untuk laporan saja tidak bisa,3,2025-10-13 02:42:53
barang suka hilang dan yang selalu hilang selalu jasa kirim spx,5,2025-10-13 02:42:24
aneh masa kalau tengah malam mau mesan shoope food pake metode cod ga ada driver tapi kalo pake shoopepay lgsg dapat driver gimana ni aplikasi aneh masa lebih berpihak yang make shoopepay dari pada yg cod jadi malas make shoope lagi,1,2025-10-13 02:38:07
"sangat membantu, tolong toko"" yg slow respont & abal"" di nonaktifkan saja,... biar gak mengganggu konsumen untuk mendapatkan barang yg berkualitas sesuai harapan.... trimakasih 🙏🙏",5,2025-10-13 02:37:49
susah dibuka ya,5,2025-10-13 02:26:23
Nyaman disini pokoknya nyaman dan toko disini gak nipu².. kalo ada yang nipu² tokonya langsung diblokir oleh pihak shopee.. MANTAP 👍🏻👍🏻👍🏻👍🏻👍🏻,5,2025-10-13 02:13:53
"shopee memang yang terbaik, voucher dan promonya bisa digunakan semua tidak seperti aplikasi ungu/pink sebelah. terus pertahankan dan tingkatkan lagi biar pelanggan tetap setia.",5,2025-10-13 02:04:44
shopee paling mantap,5,2025-10-13 01:57:19
KTP SUDAH DI GUNAKAN DI AKUN LAIN . CARA PULIHKAN AKUN SHOPEE KE EMAIL,4,2025-10-13 01:56:49
shoope kaya tailah sekarang kamera normal cerah di bilang terlalu gelap pas udah verifikasi malah balik lagi,1,2025-10-13 01:56:36
aplikasi blnja online,5,2025-10-13 01:55:22
"apk gk guna biarin penipu jualan tim Shopee cs nya juga gak jelas bukan nya bantu malah nyaranin yang aneh"" nyesel beli glad2golw dateng nya crem ketiak aneh apk aneh gak ada tanggung jawabnya udah banyak yg kna tipu ttp di biarin toko nya buka . ati"" jangan beli apapun di toko "" Cadukatep"" udah banyak yang kna beli sepatu roda dateng nya sendal jepit bapak"" klo gak percaya chek di komentar "" nya aja. gue sebagai korban penipuan di Shopee gue sih silit Shopee kontollll gak ada tanggung jawab nya",1,2025-10-13 01:55:20
"Anda ini Aplikasi Kurang ajar banget yah kok bisa download dan install sendiri tanpa di klik, sangat maling banget kalian ini.",1,2025-10-13 01:53:01
sangat baik,5,2025-10-13 01:43:38
"kenapa shopee skrg melindungi penjual nakal, setiap saya order bnyak toko nakal yg mengirim produk tdk sesuai, mau blokir toko nya skrg udh gk ada menu untuk blokir, jadi shopee hanya berpihak kepada penjual",3,2025-10-13 01:42:17
"banyak barang di video tidak sesuai yang dijual. sama kualitas pengiriman spx sangat buruk, cs gak guna",3,2025-10-13 01:36:49
saya suka shopee memudahkan saya utk mencari barang yg d butuhkan...,5,2025-10-13 01:35:59
Senang gebira,5,2025-10-13 01:31:24
bagus mantaaap,5,2025-10-13 01:27:28
🫰🫰🫰🫰👍👍👍enak barangnya murah meriah,5,2025-10-13 01:25:17
sungguh apk yg sangat berguna terimakasih pihak shoppe,5,2025-10-13 01:15:47
moga makin banyak,5,2025-10-13 01:08:21
coba dlu ya,3,2025-10-13 01:05:02
LBH praktis pesen barang ya mudah n simple n ga ribet tp sya blm dpt ap yg ad di iklan sprti shopee pay cicilan barang pinjaman dana tp gpp sya tetep pake shopee Krn gampang n ribet buat pesen ya,5,2025-10-13 01:03:51
apk aman dan terpercaya,5,2025-10-13 01:02:27
Cepat,5,2025-10-13 01:02:26
"ga lagi2 belanja di shopee, kurirnya kaya t**, masa barang elektronik maen lempar dari pagar, padahal ada nomor telpon tapi ga ngabarin.",1,2025-10-13 01:01:38
mantap boss,4,2025-10-13 01:01:26
"sejauh ini pias dengan aplikasinya,kalau nanti ada yang aneh2 pasti balik lagi kurangin bintangnya hehe",5,2025-10-13 01:00:09
entah dengan alasan apa akun saya tiba2 diblokir dan tidak bisa masuk lagi sampai sekarang,1,2025-10-13 00:55:02
"aplikasi terbaik,, 👍",5,2025-10-13 00:52:57
kalo sesuai sama pesanan oke sih apa tahu bisa keridit hp buat sya,5,2025-10-13 00:52:35
bagus,5,2025-10-13 00:48:22
"sesuai ,,product ori bukan kaleng²",5,2025-10-13 00:42:26
"sumpah ya lo gausah bikin iklan di aplikasi² , web ngeselin babikk!! MANA SUKA SCAM TANDA CLOSE LAGI",1,2025-10-13 00:39:03
ok baik,5,2025-10-13 00:39:02
mantappppoooll,5,2025-10-13 00:38:15
ok deh,5,2025-10-13 00:33:35
"ongkir murah, harga bersahabat, & sesuai pesanan, pengiriman cepat",5,2025-10-13 00:30:51
Bohong,5,2025-10-13 00:28:28
ok mqntap,5,2025-10-13 00:27:24
top,5,2025-10-13 00:22:22
"Trusted, kompeten, loyal, royal, adaptif, kolaboratif....harusnya pelayanan kurirnya makin baik...tetapi setelah dominan menggunakan kurir SPExpress kok pengiriman makin lambat. Padahal sepengetahuan saya kurir itu anak perusahaan SHOPEE..MOHON JADI PERHATIAN...kadang² pelanggan butuh kecepatan untuk barang² yang urgent...Terima kasih",5,2025-10-13 00:18:54
blnja lebih murah di Shopee,5,2025-10-13 00:18:26
pesan barang dishopee dibatalkan sistem terus karena aktifitas tidak wajar... Tidak wajarnya dimana?? pembelian & pembayaran jelas ga ada masalah... penggunaan promo & voucher juga yang disediakan shopee sendiri...,1,2025-10-13 00:18:23
"Shopee sekarang banyak biaya biaya beban, biaya penanganan, biaya op tf bank, biaya layanan. Ga kaya yang lain, terlebih Shopee food biayanya gila gilaan sekarang, manajemen yang buruk ga kaya dulu",1,2025-10-13 00:16:47
ok,5,2025-10-13 00:09:23
bagus cuma limit paylater g ak naek naek,5,2025-10-13 00:08:44
mantap,5,2025-10-13 00:08:16
sopi ngentottt,1,2025-10-13 00:07:56
Udah Aplikasinya berat banget... Komponen elektronik atau barang yg harganya murah (kecil-kecil) harus beli jumlah minimum.. makin kesini makin menyebalkan.. payah ini shopee... KASIH BINTANG 1 AJA..,1,2025-10-13 00:07:33
aplikasi belanja yg mantap,5,2025-10-13 00:04:16
fitur Live & Video tolol lu itu bisa dimatiin atau dihapus aja ga sih??? fitur sampah ga guna yg sangat mengganggu!!,1,2025-10-13 00:00:22
"pesen barang tgl 10, estimasi tgl 16,, gilaa,, hampir seminggu,, toko sbelah saja beda harga 1rb, 2rb,, bisa 3 hari sampe dihitung dri tgl pesan,, soal na pakai jnt,, spx payahh.. lambaatt..",1,2025-10-12 23:52:48
murce,5,2025-10-12 23:51:57
lama banget suu,1,2025-10-12 23:49:21
"apk maksa anj, setiap mencet ini itu tiba"" masuk nya ke apk ini hadeh",2,2025-10-12 23:44:58
Shopee memang mantab,4,2025-10-12 23:43:05
ajib,5,2025-10-12 23:42:03
"saya merasa tidak nyaman atas kebijakan yang di buat atas kasus saya, akun saya telah di batasi secara permanen dan saya tidak bisa menarik saldo yang ada di akun tersebut dan itu sangat merugikan saya, tolong berikan opsi lain agar saya bisa menarik saldo dari akun tersebut username: akunbisashopepay",1,2025-10-12 23:41:50
"semoga tetap aman dan tambah maju,saler harus di perketat agar tidak kaya toko love biru,yg sudah sangat banyak penjual tidak nyaman.",5,2025-10-12 23:40:12
mantap,5,2025-10-12 23:38:35
bagus shopee brang2nya,5,2025-10-12 23:32:40
"mantabbbbb, mauuu hoki war iPhone plisss",5,2025-10-12 23:31:17
murah meriah belanja di shopi,5,2025-10-12 23:31:16
enak,5,2025-10-12 23:29:23
Parah. kurir spx tidak mau antar ke alamat tujuan. padahal sangat dekat dengan kantor spx. terpaksa saya harus jemput sendiri paket ke kantor spx. padahal saya bayar ongkir mahal 400 ribu lebih. parah sekali pelayanan kurirnya.,1,2025-10-12 23:27:12
tauu gasihhh guee bisa belii banyakk merch and keychain cowok gue disini dengan harga murahhh,5,2025-10-12 23:24:28
ok puas banget,5,2025-10-12 23:22:46
mantap no tipu tipu,5,2025-10-12 23:18:58
ini gimana yah shopee kok gwe beli mobil mainan kok yang nyampe mobil asli ini serius ini shopee harus di perbarui,3,2025-10-12 23:17:22
aplikasi goblog,1,2025-10-12 23:16:59
mantap,5,2025-10-12 23:15:13
mantap,5,2025-10-12 23:12:35
"Bikin e-commerce niat dikit dong sekelas shopee banyak banget errornya, dari mulai scan qris yang lemot sampe susah bayar parkir sampe verifikasi wajah ga jelas, padahal waktu bikin akun gapernah verif wajah sekarang harus verif wajah, waktu udah verif gagal Mulu katanya mukanya ga cocok. lah iya lah anj kan emg gapernah scan muka dari awal 🫩",1,2025-10-12 23:11:19
semoga shopee selalu memberikan penawaran yg terbaik. dan semua toko toko yg join Sama shopee selalu amanah yah,5,2025-10-12 23:02:58
bagus banget buat belanja,5,2025-10-12 23:01:22
mudah transaksi Nya,5,2025-10-12 23:00:53
luat biasa,5,2025-10-12 23:00:49
bagus,5,2025-10-12 23:00:41
bagus...aman..,5,2025-10-12 22:59:43
tingkatkan,5,2025-10-12 22:57:01
Alhamdulillah sekarang bisa cod lgi,5,2025-10-12 22:56:31
top,5,2025-10-12 22:55:51
Josss semoga tambah lebih baik,5,2025-10-12 22:54:03
cepat dan baik layanan nya,5,2025-10-12 22:53:28
pengalam belanja mudah amanah,5,2025-10-12 22:53:17
oke,5,2025-10-12 22:49:23
"aplikasi tepat buat belanja, apapun yang aku mau pasti ada di shopee, dan diskonnya banyak banget🤍",5,2025-10-12 22:49:18
sangat bermanfaat,5,2025-10-12 22:47:03
parah mau gati no cll aja ribet susah .,1,2025-10-12 22:46:29
smga bgus,4,2025-10-12 22:43:15
"makin mantap, sangat membantu sekali shoope ni",5,2025-10-12 22:42:28
sya coba instal di chromebook belum bisa . sya berharap update yang akan datang bisa diinstal di chromebook saya...,4,2025-10-12 22:41:06
selalu minta instal .lama lama GK bagus lagi shopee,1,2025-10-12 22:39:28
cukup puas,5,2025-10-12 22:38:36
Indonesia seluruh Indonesia berapa lama balas ya sayang ku cintaku ku ingin kau inginkan itu itu oi oi oi ya sayang aku Beloon kamu i i ii i ii i ii itu itu itu i i indo ii oo iya main itu i y i ya o itu i ini adalah seorang penerawang sekarang i ya Allah mudah mudahan bisa bermanfaat yang aku kiramm tadi malam gang Dolly parton aku telpon kamu ya Allah sinilah bang cepatlah pergi ke mana pun yang mau buat ayo main di i ini i indo i iti itu siapa ko cantik itu siapa tidak ikut main ff ga tau te,5,2025-10-12 22:38:12
"Aplikasinya bagus, saya selalu belanja disini karena terpercaya, tapi saya sedikit kecewa karena saya pernah pesan instan, harusnya hari itu juga datang tapi malah 2 hari. mau batalin kasian tokonya udah nyiapin.",5,2025-10-12 22:37:29
"kurangi video2 orang pamer komisi di shope video......nyampah.... kita butuh barang untuk dibeli bukan orang flexing pamer harta... maksudnya apa min dibanyakin fyp orang pamer pecapaian afiliate? feedback gk perlu nyuruh2 hubungi nomer basi, segera tindak lanjut ulasan",1,2025-10-12 22:37:07
sangat membantu,5,2025-10-12 22:30:34
"lebih banyak barang palsu, video dan barang berbeda, lihat review, kalo nama yang review-nya pake bintang semua, cek langsung bintang satu, karena banyak penipu di shopee",2,2025-10-12 22:30:03
bagus harga murah respon cepat pengiriman aman dan terjamin,5,2025-10-12 22:27:55
"Tolong dong, untuk ekspedisi pengantaran paket spx-nya, dievaluasi lagi, masa lokasi transit ke alamat rumah saya engga lebih dari 10 menit, tapi pengantaran ditunda karena melewati jam operasional, udh coba hubungi pihak cs-nya juga buat minta bantuan, tapi engga ada hasil😒",1,2025-10-12 22:27:52
suka ngelag sendiri asw,1,2025-10-12 22:25:18
masih ada bug,1,2025-10-12 22:25:08
menyenangkan,5,2025-10-12 22:24:47
belanja di shopee murah meriah,5,2025-10-12 22:23:16
pngiriman cepat dn jelas,5,2025-10-12 22:21:23
rekomended banget,5,2025-10-12 22:20:44
suka,5,2025-10-12 22:17:33
bagus pakai shopee,5,2025-10-12 22:16:53
aplikasi tdk menanggapi komplain custemer tentang pemutaran video promo saat buka aplikasi,1,2025-10-12 22:15:48
sangat baik,5,2025-10-12 22:15:23
mantap,5,2025-10-12 22:15:00
mantap,5,2025-10-12 22:13:25
bagus👍🏻,5,2025-10-12 22:12:31
jasa pengiriman spx sekarang jelek paket datang molor mulu nyangkut di cakung 2 hari beda sama yg awal2 cepet 3 hari udh sampe la ini 4 hari ditambah kurir ngirimnya lama total 5 hari🗿,1,2025-10-12 22:12:16
wow,5,2025-10-12 22:11:07
mantap,5,2025-10-12 22:09:53
belanja mudah ... komplit... menyenangkan,5,2025-10-12 22:06:01
good job,5,2025-10-12 22:05:05
siippp,5,2025-10-12 22:04:47
"baik kinerjanya , bagus aplikasinya, sistematis appnya.",5,2025-10-12 22:04:46
bagus,5,2025-10-12 22:04:27
"E-commerce yang bagus, tidak mengecewakan",5,2025-10-12 22:03:44
tempat belanja praktis,5,2025-10-12 22:03:04
🔥👍,5,2025-10-12 22:01:33
scan qris tidak bisa buat bayar,1,2025-10-12 22:01:25
yes mantapp,5,2025-10-12 21:57:21
suka ada gratis ongkirnya,5,2025-10-12 21:57:11
Zainal,5,2025-10-12 21:55:23
tapsss,5,2025-10-12 21:55:23
menyenangkan sekali belanja di Shopee,5,2025-10-12 21:54:39
"untuk aplikasi lumayan baik dengan fitur yang melimpah, tapi kadang aplikasi kalo di buka sempet down atau eror harus refres dari awal lagi.",5,2025-10-12 21:52:44
terima kasih call center shopee atas pelayanannya...bisa membantu pencegahan penipuan yg mengatas namakan shopee... semoga system keamanan nya di perkuat lagi agar tidak pihak pelanggan yg di rugikan. untuk teman² yg lain...hati² jika ada kiriman otp shopee jika kalian merasa sedang tidak melakukan transaksi .langsung laporkan ke pihak shopee lewat live chat / telp cs.,5,2025-10-12 21:52:26
mantap sukses selalu 🥳,5,2025-10-12 21:51:26
barang real pic sesuai,5,2025-10-12 21:51:01
mempermudah belanja kebutuhan,5,2025-10-12 21:50:34
semoga semakin jaya,5,2025-10-12 21:49:24
Ok. Thank you....,5,2025-10-12 21:49:16
saya kasih bintang 5 full karna berkat aplikasi Shopie saya mudh belanja mkasih Shopiee sukses sllu moga di berikan Rezki yg lancar Barkah sllu dan di berikan keshtan aamiin ya rabbal alamiin,5,2025-10-12 21:48:01
"tolong buat para Shopee terutama dibagian kurir spx yang baru ini, saya memiliki keluh kedah terhadap pengiriman dari kurir yang sangat lelet dalam hal mengantar barang atau melayani customer dalam pengambilan langsung barang(paket) ke tempat kantor/sortir SPX nya saya mengambil barang kekantor dan ditangani dengan tidak memuaskan padahal saya ingin mengambil barang namun tanggapan pihak kantor mengatakan untuk pulangnya nanti kesini lagi untuk mengambil barang dan itu sangat menyebalkan lelet",3,2025-10-12 21:46:53
"Selama ini pesanan"" melalui shopee memuaskan.",5,2025-10-12 21:45:02
mantap ⭐⭐⭐⭐⭐👍👍👍👍👍,5,2025-10-12 21:44:26
bagus mantap. .,5,2025-10-12 21:44:20
"Sukaaaa banget, belanja jadi lebih mudah dan hematttt😚",5,2025-10-12 21:43:33
sangat cocok digunakan untuk melakukan sesuatu,5,2025-10-12 21:42:38
"setiap chat ke cs Shopee jawabannya membingungkan tdk memberikan jawaban yg tepat, tolong cs Shopee nya lebih banyak belajar lagi",3,2025-10-12 21:42:24
apk lemot pesen shopeefood harga berubah ubah. so bad 👎🏻,1,2025-10-12 21:42:12
shope mantul,5,2025-10-12 21:41:31
mellong liu,5,2025-10-12 21:40:49
Samsung,1,2025-10-12 21:40:31
bagus,5,2025-10-12 21:39:35
baikk,5,2025-10-12 21:34:00
"iklan terus,dimana2 isinya iklan shoppe, ngributin doang,",1,2025-10-12 21:33:42
bagus,5,2025-10-12 21:29:28
bagus,5,2025-10-12 21:29:16
dicoba dulu,5,2025-10-12 21:28:54
sistem shopee jembut sekali,1,2025-10-12 21:27:10
josss sekali dg adanya shoope hidup lbh mudah,5,2025-10-12 21:27:07
semua ada di shopee,5,2025-10-12 21:26:30
iya,5,2025-10-12 21:25:08
gratis ongkir & diskon kurang maximal,1,2025-10-12 21:24:56
"mau kasih masukan,kalo bisa bayar di spaylater sebelum jatuh tempo bisa bayar lebih awal tapi dengan nominal bisa kita tentukan,contoh angsuran 1,450.000 kita bisa bayar 750.000 dulu kalo sebelum jatuh tempo.",4,2025-10-12 21:24:15
memuaskan,5,2025-10-12 21:24:06
sangat membantu untuk belanja online,5,2025-10-12 21:24:01
"saya sangat senang dan puas dengan layanan shopee,belanja cukup dari rumah aja",1,2025-10-12 21:23:03
bagus harga terjangkau dan gratis ongkir pokoknya harus pakai shopee bagus bisa beli barang dan murah,5,2025-10-12 21:22:58
mantap,5,2025-10-12 21:21:11
"belanja puas sesuai dgn budget ,",5,2025-10-12 21:20:22
baguss,5,2025-10-12 21:17:26
wingit,5,2025-10-12 21:09:14
jualan online paling bagus,5,2025-10-12 21:06:41
sangat bermanfaat dan mambantu,5,2025-10-12 21:05:44
sangat bermanfaat dlm kehidupan sehari-hari.,5,2025-10-12 21:05:12
produknya bagus,5,2025-10-12 21:03:22
belanja di shopee sangat mudah,5,2025-10-12 21:03:16
"semuanya oke, tapi tolong diurus kurir spx Ambon pada Malasss, paket ga diantar, barang diretur tanpa persetujuan penerima, kejadian bukan hanya di saya tapi sudah berulang terjadi ke banyak orng. percuma mesan barang tapi ga diantar, lama² orang cepek ngeluh dan beralih ke platform shopping yg lain karna masalah ini ga ditangani.",2,2025-10-12 21:03:15
sulit diungkapkan dengan kata-kata 😊. intinya harus bisa kontrol keuangan juga dan aplikasinya bisa buat kita untuk mengambil barang dengan harga yang terjangkau dan berkualitas dengan keunggulan yang dimiliki setiap toko,5,2025-10-12 21:03:06
Bagus sekali dan pengiriman cepat saya sangat suka dengan aplikasi ny dan bagus sekali untuk berbelanja barang barang. sangat nyaman berbelanja di sini karna juga mudah berbelanja ny,5,2025-10-12 21:02:18
